"Archive.Date"	"Group"	"Hospital.HIPE"	"Hospital"	"Specialty.HIPE"	"Speciality"	"Adult.Child"	"Age.Profile"	"Time.Bands"	"Total"
"40046"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Adult"	"65+"	" 6-9 Months"	26
"40047"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Adult"	"65+"	" 9-12 Months"	24
"40048"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Adult"	"65+"	"12-15 Months"	21
"40049"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Adult"	"65+"	"15-18 Months"	22
"40050"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Adult"	"65+"	"18+ Months"	92
"40051"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Child"	" 0-15"	" 0-3 Months"	3
"40052"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Child"	" 0-15"	" 3-6 Months"	3
"40053"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Child"	" 0-15"	" 6-9 Months"	1
"40054"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1300"	"Neurology"	"Child"	" 0-15"	" 9-12 Months"	1
"40055"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 0-3 Months"	370
"40056"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 3-6 Months"	120
"40057"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 6-9 Months"	58
"40058"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	" 9-12 Months"	69
"40059"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	"12-15 Months"	90
"40060"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	"15-18 Months"	93
"40061"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"16-64"	"18+ Months"	309
"40062"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	" 0-3 Months"	23
"40063"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	" 3-6 Months"	10
"40064"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	" 6-9 Months"	4
"40065"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	" 9-12 Months"	8
"40066"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	"12-15 Months"	8
"40067"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	"15-18 Months"	9
"40068"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Adult"	"65+"	"18+ Months"	23
"40069"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Child"	" 0-15"	" 0-3 Months"	5
"40070"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Child"	" 0-15"	" 3-6 Months"	1
"40071"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Child"	" 0-15"	"12-15 Months"	2
"40072"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Child"	" 0-15"	"15-18 Months"	1
"40073"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1503"	"Gynaecology"	"Child"	" 0-15"	"18+ Months"	3
"40074"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1600"	"Oncology"	"Adult"	"16-64"	" 0-3 Months"	26
"40075"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1600"	"Oncology"	"Adult"	"65+"	" 0-3 Months"	33
"40076"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1600"	"Oncology"	"Adult"	"65+"	" 3-6 Months"	1
"40077"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	" 0-3 Months"	382
"40078"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	" 3-6 Months"	344
"40079"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	" 6-9 Months"	254
"40080"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	" 9-12 Months"	185
"40081"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	"12-15 Months"	142
"40082"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	"15-18 Months"	89
"40083"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"16-64"	"18+ Months"	150
"40084"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	" 0-3 Months"	493
"40085"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	" 3-6 Months"	361
"40086"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	" 6-9 Months"	308
"40087"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	" 9-12 Months"	211
"40088"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	"12-15 Months"	147
"40089"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	"15-18 Months"	110
"40090"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Adult"	"65+"	"18+ Months"	185
"40091"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	" 0-3 Months"	109
"40092"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	" 3-6 Months"	128
"40093"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	" 6-9 Months"	78
"40094"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	" 9-12 Months"	30
"40095"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	"12-15 Months"	19
"40096"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	"15-18 Months"	22
"40097"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1700"	"Ophthalmology"	"Child"	" 0-15"	"18+ Months"	12
"40098"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Adult"	"16-64"	" 0-3 Months"	10
"40099"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Adult"	"16-64"	" 3-6 Months"	5
"40100"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Adult"	"16-64"	" 6-9 Months"	1
"40101"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 0-3 Months"	509
"40102"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 3-6 Months"	278
"40103"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 6-9 Months"	58
"40104"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	" 9-12 Months"	16
"40105"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	"12-15 Months"	11
"40106"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	"15-18 Months"	4
"40107"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"1900"	"Paediatrics"	"Child"	" 0-15"	"18+ Months"	3
"40108"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 0-3 Months"	320
"40109"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 3-6 Months"	257
"40110"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 6-9 Months"	288
"40111"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	" 9-12 Months"	247
"40112"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	"12-15 Months"	278
"40113"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	"15-18 Months"	273
"40114"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"16-64"	"18+ Months"	585
"40115"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 0-3 Months"	76
"40116"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 3-6 Months"	39
"40117"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 6-9 Months"	40
"40118"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	" 9-12 Months"	46
"40119"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	"12-15 Months"	38
"40120"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	"15-18 Months"	23
"40121"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Adult"	"65+"	"18+ Months"	75
"40122"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 0-3 Months"	40
"40123"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 3-6 Months"	29
"40124"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 6-9 Months"	28
"40125"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	" 9-12 Months"	40
"40126"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	"12-15 Months"	27
"40127"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	"15-18 Months"	33
"40128"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2003"	"Maxillo-Facial"	"Child"	" 0-15"	"18+ Months"	90
"40129"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 0-3 Months"	49
"40130"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 3-6 Months"	10
"40131"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 6-9 Months"	3
"40132"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	" 9-12 Months"	2
"40133"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	"12-15 Months"	6
"40134"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	"15-18 Months"	3
"40135"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"16-64"	"18+ Months"	8
"40136"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 0-3 Months"	43
"40137"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 3-6 Months"	7
"40138"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 6-9 Months"	3
"40139"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	" 9-12 Months"	1
"40140"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	"12-15 Months"	4
"40141"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	"15-18 Months"	2
"40142"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Adult"	"65+"	"18+ Months"	1
"40143"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2300"	"Nephrology"	"Child"	" 0-15"	"18+ Months"	1
"40144"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 0-3 Months"	203
"40145"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 3-6 Months"	175
"40146"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 6-9 Months"	98
"40147"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	" 9-12 Months"	75
"40148"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	"12-15 Months"	77
"40149"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	"15-18 Months"	82
"40150"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"16-64"	"18+ Months"	219
"40151"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 0-3 Months"	89
"40152"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 3-6 Months"	62
"40153"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 6-9 Months"	46
"40154"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	" 9-12 Months"	61
"40155"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	"12-15 Months"	37
"40156"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	"15-18 Months"	35
"40157"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Adult"	"65+"	"18+ Months"	111
"40158"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	" 0-3 Months"	2
"40159"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	" 3-6 Months"	2
"40160"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	" 6-9 Months"	3
"40161"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	"12-15 Months"	1
"40162"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2400"	"Respiratory Medicine"	"Child"	" 0-15"	"18+ Months"	1
"40163"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 0-3 Months"	148
"40164"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 3-6 Months"	68
"40165"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 6-9 Months"	57
"40166"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	" 9-12 Months"	59
"40167"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	"12-15 Months"	69
"40168"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	"15-18 Months"	67
"40169"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"16-64"	"18+ Months"	202
"40170"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 0-3 Months"	36
"40171"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 3-6 Months"	18
"40172"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 6-9 Months"	14
"40173"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	" 9-12 Months"	22
"40174"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	"12-15 Months"	16
"40175"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	"15-18 Months"	23
"40176"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Adult"	"65+"	"18+ Months"	66
"40177"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 3-6 Months"	2
"40178"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 6-9 Months"	3
"40179"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	" 9-12 Months"	2
"40180"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	"15-18 Months"	1
"40181"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2500"	"Rheumatology"	"Child"	" 0-15"	"18+ Months"	2
"40182"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 0-3 Months"	948
"40183"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 3-6 Months"	308
"40184"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 6-9 Months"	225
"40185"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	" 9-12 Months"	142
"40186"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	"12-15 Months"	13
"40187"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"16-64"	"15-18 Months"	1
"40188"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 0-3 Months"	218
"40189"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 3-6 Months"	96
"40190"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 6-9 Months"	58
"40191"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	" 9-12 Months"	34
"40192"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Adult"	"65+"	"12-15 Months"	4
"40193"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 0-3 Months"	48
"40194"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 3-6 Months"	39
"40195"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 6-9 Months"	11
"40196"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2600"	"General Surgery"	"Child"	" 0-15"	" 9-12 Months"	5
"40197"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 0-3 Months"	184
"40198"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 3-6 Months"	130
"40199"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 6-9 Months"	86
"40200"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	" 9-12 Months"	114
"40201"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	"12-15 Months"	3
"40202"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"16-64"	"18+ Months"	7
"40203"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 0-3 Months"	124
"40204"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 3-6 Months"	50
"40205"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 6-9 Months"	61
"40206"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	" 9-12 Months"	46
"40207"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Adult"	"65+"	"18+ Months"	1
"40208"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Child"	" 0-15"	" 0-3 Months"	3
"40209"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"2604"	"Vascular Surgery"	"Child"	" 0-15"	" 3-6 Months"	1
"40210"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 0-3 Months"	14
"40211"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 3-6 Months"	5
"40212"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 6-9 Months"	3
"40213"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	" 9-12 Months"	4
"40214"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	"12-15 Months"	9
"40215"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	"15-18 Months"	1
"40216"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"16-64"	"18+ Months"	8
"40217"	"2017-06-29"	"University of Limerick Hospital Group"	300	"University Hospital Limerick"	"5000"	"General Medicine"	"Adult"	"65+"	" 0-3 Months"	15
